,InvStokes1,Alpha,AspectRatio,FlaringIndex,PlanetMass,SigmaSlope,nx,rout,ny
78,426.5795188015925,0.0018620871366628,0.08705,0,2.213094709605637e-05,0.5,600.0,3,193.0
79,35.48133892335755,0.0001778279410038,0.04365,0,0.0078523563461007,0.5,720.0,5,291.0
80,177.82794100389228,0.0035481338923357,0.05835,0,0.00160324539069,0.5,600.0,3,193.0
81,12.882495516931344,0.0006456542290346,0.07445,0,0.0096605087898981,0.5,600.0,5,242.0
82,323.5936569296281,0.0014125375446227,0.09265,0,0.0013963683610559,0.5,600.0,3,193.0
83,14.12537544622754,0.0097723722095581,0.08985,0,8.222426499470712e-05,0.5,600.0,3,193.0
84,15.488166189124811,0.0012882495516931,0.05625,0,5.432503314924336e-05,0.5,600.0,3,193.0
85,162.181009735893,0.0030902954325135,0.05135,0,0.0001428893958511,0.5,612.0,3,197.0
86,40.73802778041126,0.0037153522909717,0.06815,0,0.0003507518739525,0.5,600.0,3,193.0
87,117.48975549395304,0.0001288249551693,0.04155,0,0.0008035261221856,0.5,756.0,3,243.0
88,741.3102413009177,0.0001122018454301,0.03665,0,0.0001011579454259,0.5,857.0,3,276.0
89,281.8382931264455,0.000812830516164,0.09615,0,0.0063826348619054,0.5,600.0,5,242.0
90,13.489628825916531,0.0005623413251903,0.05415,0,0.0039355007545577,0.5,600.0,3,193.0
91,53.70317963702527,0.0023442288153199,0.04995,0,4.731512589614803e-05,0.5,629.0,3,203.0
92,67.60829753919819,0.0010715193052376,0.05065,0,6.683439175686149e-05,0.5,620.0,3,200.0
93,616.5950018614822,0.0002137962089502,0.08915,0,0.0001083926914021,0.5,600.0,3,193.0
94,81.28305161640995,0.0002818382931264,0.0716499999999999,0,0.0017179083871575,0.5,600.0,3,193.0
95,245.4708915685031,0.0022387211385683,0.07025,0,0.0006531305526474,0.5,600.0,3,193.0
96,102.32929922807536,0.0003890451449942,0.05205,0,0.0008609937521846,0.5,604.0,3,195.0
97,467.7351412871981,0.0002951209226666,0.06115,0,2.7227013080779155e-05,0.5,600.0,3,193.0
98,389.04514499428046,0.0001412537544622,0.06325,0,1.3645831365889238e-05,0.5,600.0,3,193.0
99,85.11380382023768,0.0004265795188015,0.03735,0,0.0011350108156723,0.5,841.0,3,271.0
100,707.945784384138,0.0007762471166286,0.08915,0,1.6788040181225588e-05,0.5,600.0,3,193.0
101,70.79457843841381,0.0005370317963702,0.04085,0,0.0001428893958511,0.5,769.0,3,248.0
102,51.28613839913648,0.0067608297539198,0.09335,0,0.0029853826189179,0.5,600.0,3,193.0
103,24.547089156850312,0.0025703957827688,0.09055,0,1.188502227437019e-05,0.5,600.0,3,193.0
104,89.12509381337455,0.0018620871366628,0.06115,0,0.0013031667784523,0.5,600.0,3,193.0
105,562.341325190349,0.0004897788193684,0.07795,0,0.0019724227361148,0.5,600.0,3,193.0
106,29.512092266663856,0.0053703179637025,0.07375,0,2.917427014001166e-05,0.5,600.0,3,193.0
107,645.6542290346556,0.0009332543007969,0.04995,0,0.0008035261221856,0.5,629.0,3,203.0
108,102.32929922807536,0.0013489628825916,0.06465,0,0.0003054921113215,0.5,600.0,3,193.0
109,74.13102413009177,0.0010715193052376,0.06745,0,0.0001757923613958,0.5,600.0,3,193.0
110,97.72372209558108,0.0061659500186148,0.03455,0,2.5409727055493064e-05,0.5,909.0,3,293.0
111,117.48975549395304,0.0093325430079699,0.04575,0,0.0003507518739525,0.5,687.0,3,221.0
112,64.56542290346556,0.0008912509381337,0.09195,0,0.0002660725059798,0.5,600.0,3,193.0
